39	26	37	33	33	38	27	32	12	12	30	38	26	36	28	12	12	2	12	2	
26	25	32	12	12	34	25	36	35	28	12	30	38	25	32	12	11	5	12	2	
33	33	29	12	12	30	38	25	25	36	28	12	34	25	32	12	2	12	12	10	
20	20	20	20	20	21	34	25	25	26	32	12	34	25	32	12	10	1	4	12	
18	18	18	18	13	17	30	33	38	25	36	35	39	26	32	12	12	12	10	4	
12	11	3	8	19	15	20	21	34	25	25	25	26	25	36	35	35	28	12	10	
12	2	12	0	23	18	13	17	34	27	25	37	33	38	26	25	27	32	12	12	
12	2	12	0	12	12	19	17	34	25	37	29	12	34	25	26	37	29	12	31	
12	10	1	9	12	12	19	17	30	33	29	12	12	30	38	25	32	12	12	34	
12	12	12	12	12	12	19	15	20	20	20	20	21	12	30	33	29	12	12	30	
12	12	12	31	35	28	19	16	18	18	18	13	17	12	12	12	24	20	20	20	
28	12	12	34	25	32	19	17	11	3	8	19	17	11	3	8	19	16	18	18	
36	28	12	30	33	29	19	17	2	12	0	19	17	2	12	0	19	17	12	12	
26	36	28	12	12	12	19	17	10	1	9	19	17	2	12	0	19	17	12	12	
25	27	36	35	28	12	19	17	12	12	12	19	17	2	12	0	19	15	20	20	
33	38	27	25	36	28	19	17	12	12	12	19	17	2	12	0	23	18	18	18	
12	34	25	27	25	32	19	17	12	12	12	19	17	2	12	6	8	12	12	12	
12	34	25	37	33	29	19	17	11	3	8	19	17	10	4	12	6	8	12	12	
31	39	27	32	12	12	19	17	2	12	0	19	17	12	2	12	12	0	24	20	
34	27	25	36	35	28	19	17	2	12	0	19	17	11	5	12	7	9	19	16	
