25	32	12	34	27	25	27	32	19	17	31	35	28	19	17	2	12	12	7	1	
25	36	35	39	25	27	25	32	19	17	34	27	32	19	17	10	1	1	9	12	
25	27	25	27	25	37	33	29	19	17	34	25	32	19	15	20	20	20	20	20	
25	25	26	25	27	32	24	20	14	17	30	33	29	23	18	18	18	18	18	18	
38	27	25	37	33	29	19	16	18	22	12	12	12	12	12	12	12	11	3	3	
30	38	25	32	24	20	14	17	31	35	35	28	12	31	35	28	12	2	12	12	
12	30	33	29	19	16	18	22	34	26	25	32	12	34	25	32	12	2	12	12	
20	20	20	20	14	17	31	35	39	25	25	32	12	34	25	32	12	10	1	1	
18	18	18	18	18	22	34	25	25	25	25	36	35	39	26	32	24	20	20	20	
3	3	8	12	12	12	34	25	26	25	26	25	26	25	25	32	19	16	18	18	
21	12	6	8	12	12	34	25	25	27	25	25	37	33	33	29	19	17	12	12	
17	12	12	6	8	12	34	27	25	25	25	26	32	12	12	12	19	17	12	12	
22	12	12	12	0	12	30	33	33	38	25	25	32	12	12	12	19	15	20	20	
12	12	12	7	9	12	12	12	12	30	38	25	36	35	35	28	23	18	18	18	
12	12	7	9	12	12	11	3	8	12	34	25	27	25	25	32	12	12	7	1	
28	12	0	12	11	3	5	12	0	12	30	33	33	38	25	32	12	7	9	12	
32	12	6	3	5	12	12	12	6	8	12	12	12	30	33	29	12	0	24	20	
36	28	24	20	20	20	20	20	21	0	12	12	12	12	12	12	7	9	19	16	
27	32	19	16	18	18	18	13	17	0	12	12	7	1	1	1	9	12	19	17	
37	29	19	17	11	3	8	19	17	6	8	12	0	12	12	12	12	12	19	17	
