12	6	8	12	12	2	12	12	12	2	12	6	8	19	17	11	5	12	12	12	
12	12	6	8	12	10	4	12	11	5	12	12	0	19	17	2	12	12	31	35	
35	28	12	0	12	12	2	12	2	12	12	7	9	19	17	2	12	12	34	27	
26	32	12	6	3	3	5	12	10	1	1	9	12	19	17	2	12	12	30	33	
25	36	28	24	20	20	20	20	20	20	21	12	12	19	17	2	12	12	12	12	
38	25	32	19	16	18	18	18	18	13	17	12	12	19	17	10	1	1	1	1	
30	33	29	19	17	12	12	12	12	19	17	12	12	19	15	20	20	20	20	21	
12	12	12	19	15	20	21	12	12	19	17	12	12	23	18	18	18	18	13	17	
35	28	12	23	18	13	17	12	24	14	17	31	35	35	28	12	12	12	19	15	
25	32	12	12	12	19	17	12	19	16	22	34	27	25	32	12	12	12	23	18	
25	36	35	28	12	19	17	12	19	17	12	30	38	26	36	28	12	12	12	31	
25	27	25	36	28	19	17	12	19	17	12	12	30	38	25	36	35	28	12	34	
33	38	25	26	32	19	17	12	19	17	12	12	12	30	38	25	26	36	35	39	
12	30	33	33	29	19	17	12	19	17	12	12	12	12	34	25	25	26	25	26	
28	12	24	20	20	14	17	12	19	17	12	12	31	35	39	26	37	33	33	38	
36	28	19	16	18	18	22	12	19	17	12	31	39	25	27	37	29	12	12	30	
25	32	19	17	12	12	12	12	19	17	12	34	25	37	33	29	12	12	12	12	
27	32	19	15	20	20	20	20	14	17	12	34	27	32	12	24	20	20	20	20	
25	32	23	18	18	18	18	18	18	22	12	34	25	32	12	19	16	18	18	18	
27	32	12	11	3	8	12	7	1	4	12	34	25	32	12	19	17	31	35	28	
