23	18	18	22	0	12	12	0	12	30	33	33	29	19	17	0	12	11	3	8	
7	1	1	1	9	12	7	9	12	12	12	12	12	19	17	6	3	5	12	6	
9	12	12	12	12	7	9	12	7	1	4	12	12	19	15	20	20	20	20	20	
12	12	12	12	7	9	12	7	9	12	10	4	12	23	18	18	18	18	18	18	
12	12	7	1	9	12	7	9	12	12	12	10	1	1	1	4	12	12	12	31	
7	1	9	12	12	7	9	12	11	3	8	12	12	12	12	2	12	12	12	34	
9	12	12	12	12	0	12	11	5	12	0	12	12	12	12	10	1	4	12	30	
12	12	12	12	7	9	12	2	12	7	9	12	11	3	8	12	12	10	4	12	
11	3	8	12	0	12	12	2	12	0	12	11	5	12	6	3	8	12	2	12	
2	12	0	12	0	12	12	10	1	9	12	2	12	12	12	12	0	12	2	12	
10	1	9	12	6	3	8	12	12	12	11	5	12	12	12	12	0	12	2	12	
20	20	20	20	21	12	0	12	11	3	5	12	12	12	12	12	6	3	5	12	
18	18	18	13	17	12	6	3	5	12	24	20	20	20	20	20	20	20	20	20	
7	1	4	19	15	20	20	20	20	20	14	16	18	18	18	18	18	18	18	18	
9	12	2	19	16	18	18	18	18	18	18	22	7	1	4	12	12	7	1	1	
12	12	2	19	17	7	1	4	12	12	7	1	9	12	2	12	12	0	24	20	
12	12	2	19	17	0	12	10	1	1	9	12	12	11	5	12	7	9	19	16	
12	11	5	19	17	6	8	12	12	12	12	12	11	5	12	7	9	12	19	17	
12	2	12	19	17	12	0	12	12	12	12	12	2	12	7	9	12	12	19	17	
12	10	4	19	17	12	6	3	3	8	12	12	2	12	0	12	12	12	19	17	
