12	0	12	12	19	17	12	7	1	1	1	1	1	9	12	30	38	26	25	25	
21	6	3	8	19	15	21	0	24	20	20	20	21	12	12	12	30	33	38	25	
17	12	12	0	23	13	17	0	19	16	18	13	17	31	35	28	12	12	34	26	
22	12	12	6	8	19	17	0	19	17	12	19	17	34	25	36	28	12	34	25	
1	4	12	12	0	19	17	0	19	17	12	19	17	34	25	27	36	35	39	25	
12	10	4	12	0	19	17	0	19	17	12	19	17	34	26	25	26	25	26	25	
4	12	10	1	9	19	17	0	19	15	20	14	17	34	25	26	25	26	37	33	
10	4	24	20	20	14	17	0	23	18	18	18	22	30	33	38	27	25	32	12	
21	2	19	16	18	18	22	0	12	11	3	3	8	12	12	30	38	26	32	12	
17	2	19	17	7	1	1	9	12	2	12	12	0	12	12	12	34	25	36	35	
22	2	19	17	0	12	12	12	12	10	1	1	9	12	12	12	30	38	26	25	
12	2	19	17	6	8	24	20	20	20	20	20	21	12	12	12	12	34	25	26	
12	2	19	17	12	0	19	16	18	18	18	13	15	20	20	20	21	30	38	25	
12	2	19	17	7	9	19	17	12	12	12	23	18	18	18	13	17	12	34	25	
3	5	19	17	0	12	19	17	7	1	1	4	12	12	12	19	17	12	34	27	
20	20	14	17	0	12	19	17	0	12	12	2	24	20	20	14	17	31	39	25	
18	18	18	22	0	12	19	17	0	12	12	2	19	16	18	18	22	34	25	25	
1	1	1	1	9	12	19	17	0	12	11	5	19	17	12	12	12	34	25	26	
12	24	20	20	20	20	14	17	0	12	2	12	19	17	31	35	35	39	26	37	
4	19	16	18	18	18	18	22	6	3	5	12	19	17	34	27	25	25	25	32	
