12	0	19	17	12	12	12	12	12	12	19	17	12	12	12	12	12	24	20	20	
1	9	19	17	12	31	35	35	35	28	19	17	12	31	35	28	24	14	16	18	
20	20	14	17	12	34	27	25	27	32	19	17	12	34	27	32	19	16	22	31	
18	18	18	22	12	30	38	25	25	32	19	17	12	30	33	29	19	17	31	39	
3	3	3	3	8	12	34	25	37	29	19	17	12	24	20	20	14	17	34	25	
20	21	12	12	0	12	34	26	32	12	19	17	12	19	16	18	18	22	34	25	
13	15	20	21	0	12	30	33	29	12	19	17	12	19	17	31	35	35	39	27	
23	18	13	17	0	24	20	20	20	20	14	17	12	19	17	34	25	25	26	37	
12	12	19	17	0	19	16	18	18	18	18	22	12	19	17	34	27	37	33	29	
12	12	19	17	0	19	17	12	12	11	3	8	12	19	17	30	33	29	12	12	
3	8	19	17	0	19	17	12	12	2	12	0	12	19	15	20	20	20	21	11	
12	0	19	17	0	19	17	12	12	10	1	9	12	23	18	18	18	13	17	2	
21	0	19	17	0	19	15	20	20	20	21	12	7	1	1	1	4	19	17	10	
17	0	19	17	0	23	18	18	18	13	17	12	0	12	12	12	2	19	17	12	
22	0	19	17	6	3	3	3	8	19	17	12	6	3	3	3	5	19	17	7	
12	0	19	17	12	12	12	12	0	19	17	12	12	12	24	20	20	14	17	0	
1	9	19	17	12	12	12	7	9	19	17	31	35	28	19	16	18	18	22	6	
12	12	19	17	7	1	1	9	12	19	17	34	26	32	19	17	12	12	12	12	
1	4	19	17	0	12	12	12	12	19	17	34	25	32	19	15	20	20	21	7	
12	2	19	17	6	3	3	8	12	19	17	34	26	32	23	18	18	13	17	0	
