17	12	12	12	2	12	19	17	12	19	17	12	19	17	0	12	12	12	24	20	
17	12	12	12	10	4	19	17	12	19	17	12	19	17	6	3	3	8	19	16	
22	31	35	28	12	2	19	15	20	14	17	12	19	15	20	21	12	0	19	17	
12	34	25	32	12	2	23	18	18	18	22	12	23	18	13	17	7	9	19	17	
12	30	33	29	12	10	1	1	1	1	1	1	1	4	19	17	0	12	19	17	
24	20	20	20	20	20	20	20	21	12	12	12	12	2	19	17	0	12	19	17	
14	16	18	18	18	18	18	13	15	20	21	12	12	2	19	17	0	12	19	17	
18	22	12	12	7	1	4	23	18	13	17	12	12	2	19	17	0	12	19	17	
12	7	1	1	9	12	2	12	12	19	17	11	3	5	19	17	6	8	19	17	
12	0	12	12	12	11	5	12	12	19	17	2	12	12	19	17	12	0	19	17	
12	0	12	12	11	5	24	20	20	14	17	10	4	12	19	15	21	0	19	17	
12	6	3	3	5	12	19	16	18	18	22	12	10	4	23	13	17	0	19	15	
4	12	12	12	12	12	19	17	11	3	3	8	12	2	12	19	17	0	23	18	
10	4	12	7	1	4	19	17	2	12	12	0	12	2	24	14	17	0	12	12	
12	10	1	9	12	2	19	17	10	1	1	9	12	2	19	16	22	0	12	12	
8	12	12	12	11	5	19	15	20	20	20	21	12	2	19	17	12	6	3	3	
6	8	12	11	5	12	23	18	18	18	13	17	12	2	19	15	20	20	20	20	
12	0	12	2	12	12	12	7	1	4	19	17	11	5	23	18	18	18	18	18	
1	9	12	10	1	1	1	9	12	2	19	17	2	12	7	1	4	12	12	7	
24	20	21	12	24	20	20	21	11	5	19	17	2	12	0	12	10	1	1	9	
