19	17	12	12	23	18	18	22	12	12	0	19	15	20	20	20	20	20	20	20	
19	17	7	1	1	4	12	7	1	1	9	23	18	18	18	18	18	18	18	18	
14	17	0	12	12	2	12	0	12	12	12	12	12	12	12	12	12	12	12	12	
18	22	6	3	3	5	12	6	8	12	12	24	20	20	20	20	20	20	20	20	
12	12	24	20	20	20	20	21	6	3	8	19	16	18	18	18	18	18	18	18	
20	20	14	16	18	18	13	17	12	12	0	19	17	12	11	3	3	3	8	12	
18	13	16	22	12	12	19	17	12	12	0	19	17	12	2	12	12	12	0	24	
4	19	17	12	12	12	19	17	12	12	0	19	17	12	10	1	1	1	9	19	
2	19	15	20	21	12	19	17	12	12	0	19	15	20	20	21	12	12	12	19	
5	23	18	13	17	12	19	17	12	12	0	23	18	18	13	17	7	1	4	19	
12	12	12	19	15	20	14	17	12	12	0	12	12	12	19	17	0	12	2	23	
7	1	4	23	18	18	18	22	12	12	0	24	20	20	14	17	0	12	10	4	
0	12	2	12	12	12	12	12	12	12	0	19	16	18	18	22	0	12	12	2	
6	3	5	12	12	24	20	20	20	21	0	19	17	12	12	12	0	12	11	5	
24	20	20	20	20	14	16	18	13	17	0	19	17	12	12	12	6	3	5	12	
19	16	18	18	18	18	22	12	19	17	0	19	15	20	20	20	20	20	20	20	
19	17	31	35	35	28	12	12	19	17	0	23	18	18	18	18	18	18	18	18	
19	17	34	27	25	32	12	12	19	17	0	12	11	3	3	3	3	3	8	12	
14	17	34	25	27	32	24	20	14	17	0	12	2	12	12	12	12	12	0	12	
18	22	34	25	37	29	19	16	18	22	6	3	5	12	12	12	7	1	9	24	
