12	7	1	1	9	12	6	3	5	19	17	7	1	4	12	12	12	7	1	4	
12	0	24	20	20	20	20	20	20	14	17	0	12	10	4	12	12	0	12	10	
12	0	19	16	18	18	18	18	18	18	22	0	12	12	2	12	12	6	8	12	
1	9	19	17	11	3	8	12	12	12	7	9	12	11	5	12	12	12	6	8	
20	20	14	17	2	12	0	12	12	12	0	12	12	2	12	7	1	4	12	0	
18	18	18	22	2	12	0	12	12	12	0	12	12	2	12	0	12	10	1	9	
1	4	12	12	10	1	9	12	12	12	6	3	3	5	12	0	12	12	12	12	
12	2	24	20	20	20	20	20	20	20	20	20	20	21	12	0	12	11	3	8	
3	5	19	16	18	18	18	18	18	18	18	18	13	17	12	6	3	5	12	6	
12	12	19	17	12	12	12	12	12	7	1	4	19	17	12	12	12	12	24	20	
35	28	19	15	21	12	12	12	7	9	12	2	19	15	21	11	3	8	19	16	
26	32	23	13	15	20	21	12	0	12	12	2	23	13	17	2	12	0	19	17	
25	36	28	23	18	13	17	12	6	3	3	5	12	19	17	10	1	9	19	17	
38	25	36	35	28	19	15	20	20	20	20	20	20	14	17	12	12	12	19	17	
34	26	25	26	32	23	18	18	18	18	18	18	18	18	22	12	12	12	19	17	
39	25	37	33	29	12	12	31	35	35	28	12	12	12	31	35	28	12	19	17	
25	26	32	12	12	12	31	39	25	25	36	35	35	35	39	26	32	12	19	17	
26	25	32	12	31	35	39	26	25	25	26	25	27	25	27	25	36	28	19	17	
38	26	36	35	39	25	26	25	37	33	33	33	33	33	33	38	26	32	19	17	
30	38	27	25	27	25	25	37	29	12	12	12	12	12	12	34	25	32	19	17	
