12	6	8	12	12	11	3	8	12	12	2	24	20	14	17	2	12	12	11	3	
12	12	6	3	3	5	12	6	3	3	5	19	16	18	22	2	12	11	5	12	
12	24	20	20	20	20	20	20	20	20	20	14	17	11	3	5	12	2	24	20	
12	19	16	18	18	18	18	18	18	18	18	18	22	2	12	12	11	5	19	16	
12	19	17	7	1	4	12	12	12	11	3	8	12	2	12	12	2	12	19	17	
20	14	17	0	12	2	12	11	3	5	12	0	12	2	12	12	10	4	19	17	
18	18	22	6	3	5	12	2	12	12	12	6	3	5	12	12	12	2	19	15	
12	12	12	12	12	12	11	5	24	20	20	20	20	20	20	20	21	2	23	18	
11	3	8	12	11	3	5	12	19	16	18	18	18	18	18	13	17	10	1	1	
5	12	6	3	5	12	24	20	14	17	12	12	12	12	12	19	15	20	20	21	
12	12	12	12	12	12	19	16	18	22	31	35	28	12	12	23	18	18	13	15	
1	1	1	1	1	4	19	17	12	31	39	26	36	28	12	31	35	28	23	18	
20	20	20	20	21	2	19	17	12	34	26	25	25	32	12	34	25	32	12	11	
18	18	18	13	17	2	19	17	12	30	38	25	26	36	35	39	26	32	12	2	
1	1	4	19	17	2	19	17	12	12	30	38	25	25	27	25	37	29	12	2	
20	21	2	19	17	2	19	17	12	12	12	34	25	27	25	37	29	12	12	10	
13	17	2	19	17	2	19	17	12	31	35	39	25	25	37	29	12	12	12	12	
19	17	2	19	17	2	19	17	12	34	27	25	27	25	32	24	20	20	20	20	
14	17	2	19	17	2	19	17	12	34	25	27	25	25	32	19	16	18	18	18	
18	22	2	19	17	2	19	17	12	34	27	25	26	25	32	19	17	12	12	31	
