7	1	1	9	12	2	12	0	12	11	3	5	12	34	27	37	29	12	12	31	
9	12	12	12	12	10	1	9	12	2	12	12	12	34	25	32	12	31	35	39	
12	31	35	28	12	12	12	12	12	10	4	12	31	39	26	36	35	39	25	27	
12	34	26	36	35	28	12	12	12	12	2	12	34	27	25	25	25	25	25	37	
12	30	38	25	27	32	12	11	3	3	5	12	30	33	38	25	26	37	33	29	
12	12	30	33	33	29	12	2	24	20	20	20	21	12	30	33	33	29	12	12	
35	28	12	12	12	12	11	5	19	16	18	13	17	12	12	24	20	20	20	20	
26	32	12	11	3	3	5	24	14	17	12	19	17	12	12	19	16	18	18	18	
33	29	12	2	12	12	12	19	16	22	12	19	17	12	12	19	17	31	35	28	
12	12	12	10	1	4	12	19	17	12	12	19	17	12	12	19	17	34	27	32	
31	35	28	12	12	2	12	19	15	20	20	14	17	12	12	19	17	30	33	29	
39	27	32	12	12	10	4	23	18	18	18	18	22	12	12	19	15	20	20	20	
27	25	32	12	12	12	10	1	1	1	1	1	1	1	4	23	18	18	18	18	
38	26	36	28	12	12	24	20	20	20	20	20	20	21	2	12	7	1	1	4	
34	25	27	36	35	28	19	16	18	18	18	18	13	17	10	1	9	12	12	10	
30	38	25	26	25	32	19	17	7	1	1	4	19	17	12	12	12	12	12	12	
21	34	27	25	27	32	19	17	0	12	12	2	19	17	12	12	11	3	8	12	
17	34	25	25	37	29	19	17	6	8	12	2	19	17	11	3	5	12	0	24	
17	34	25	26	32	12	19	17	12	6	3	5	19	17	2	12	12	12	0	19	
22	34	26	25	32	12	19	17	12	12	12	12	19	17	10	1	4	12	0	23	
