12	2	12	0	12	10	1	9	19	17	31	35	39	25	26	25	26	36	28	12	
12	10	1	9	12	12	12	12	19	17	34	27	25	25	25	27	25	27	32	12	
28	12	12	12	31	35	35	28	19	17	30	38	26	37	33	38	26	25	36	28	
36	28	12	31	39	26	25	32	19	17	12	34	25	32	12	30	33	38	27	36	
25	36	35	39	25	37	33	29	19	17	31	39	25	32	12	12	12	30	38	27	
27	25	26	25	27	32	24	20	14	17	34	26	25	36	28	12	12	12	34	25	
33	33	33	33	33	29	19	16	18	22	30	33	38	26	36	35	35	35	39	26	
20	20	20	20	21	12	19	17	12	12	12	12	30	38	25	26	25	25	26	25	
18	18	18	13	17	12	19	15	20	20	20	21	12	30	38	25	27	25	37	33	
35	35	28	19	17	12	23	18	18	18	13	17	12	12	34	27	25	27	32	12	
25	27	32	19	17	12	12	12	12	12	19	17	12	12	34	25	26	37	29	12	
25	37	29	19	15	20	20	20	21	12	19	17	31	35	39	27	25	32	12	12	
27	32	12	23	18	18	18	13	15	20	14	17	34	27	25	37	33	29	12	12	
25	36	35	35	35	35	28	23	18	18	18	22	34	25	37	29	12	24	20	20	
26	25	26	25	25	25	32	12	12	12	12	31	39	27	32	12	12	19	16	18	
25	26	25	26	25	37	29	12	12	31	35	39	25	37	29	12	12	19	17	12	
37	33	33	38	25	32	12	12	31	39	25	26	37	29	12	12	12	19	17	12	
32	12	12	34	26	36	28	12	34	25	26	37	29	12	11	3	8	19	15	20	
36	28	12	34	25	25	32	12	30	33	33	29	12	11	5	12	0	23	18	18	
26	36	35	39	25	25	36	28	12	12	12	12	11	5	12	12	6	8	12	12	
