28	12	12	30	38	26	25	25	26	32	12	2	12	6	3	3	3	3	3	8	
36	35	28	12	30	33	33	33	33	29	12	2	12	12	12	12	12	12	12	6	
25	27	32	12	24	20	20	20	20	20	21	10	1	1	4	12	7	1	4	12	
37	33	29	24	14	16	18	18	18	13	17	12	12	12	2	12	0	12	2	12	
32	12	12	19	16	22	12	12	12	19	15	20	20	21	10	1	9	12	10	1	
29	24	20	14	17	11	3	3	8	23	18	18	13	15	20	20	20	20	20	20	
20	14	16	18	22	2	12	12	0	12	12	12	23	18	18	18	18	18	18	18	
18	18	22	11	3	5	12	7	9	12	12	12	7	1	1	1	4	12	12	12	
4	12	12	2	12	12	7	9	12	12	12	7	9	12	12	12	10	4	12	7	
10	4	12	10	1	1	9	12	12	12	12	0	12	11	3	8	12	10	1	9	
12	2	12	12	12	12	12	12	12	12	12	6	3	5	12	0	12	12	12	12	
12	10	1	4	12	24	20	20	20	20	20	21	12	12	12	0	12	24	20	20	
8	12	12	10	4	19	16	18	18	18	13	17	12	12	12	0	12	19	16	18	
6	8	12	12	2	19	17	11	3	8	19	17	7	1	1	9	12	19	17	12	
12	0	12	11	5	19	17	2	12	0	19	17	0	12	12	24	20	14	17	11	
12	6	3	5	24	14	17	10	1	9	19	17	0	12	12	19	16	18	22	2	
12	24	20	20	14	16	22	12	12	12	19	17	0	24	20	14	17	11	3	5	
12	19	16	18	18	22	12	12	12	12	19	17	0	19	16	18	22	2	12	12	
20	14	17	7	1	4	24	20	20	20	14	17	0	19	17	12	11	5	12	24	
18	18	22	0	12	2	19	16	18	18	18	22	0	19	17	12	2	12	12	19	
