29	12	34	26	32	24	20	20	14	17	12	19	17	10	1	9	12	12	7	9	
12	12	30	33	29	19	16	18	18	22	12	19	17	12	12	12	12	12	0	12	
1	4	12	24	20	14	17	31	35	28	12	19	17	7	1	4	12	7	9	12	
12	10	4	19	16	18	22	34	25	32	12	19	17	0	12	10	1	9	12	11	
12	12	2	19	17	31	35	39	26	36	28	19	17	0	12	12	12	12	12	2	
28	12	2	19	17	34	25	27	25	27	32	19	17	6	3	3	3	3	3	5	
32	12	2	19	17	34	27	25	37	33	29	19	15	20	20	20	20	20	20	20	
29	12	2	19	17	34	25	27	32	12	12	23	18	18	18	18	18	18	18	18	
12	12	2	19	17	30	38	25	36	35	35	28	12	12	31	35	35	35	28	12	
3	3	5	19	17	12	34	27	25	25	25	32	12	31	39	25	27	25	36	35	
12	24	20	14	17	31	39	25	25	26	25	36	35	39	26	37	33	38	25	27	
4	19	16	18	22	34	27	25	27	25	27	25	25	26	37	29	12	30	38	25	
2	19	17	31	35	39	25	37	33	38	25	27	25	37	29	12	12	12	30	33	
2	19	17	34	26	25	26	32	12	34	27	37	33	29	12	24	20	20	20	21	
5	19	17	34	25	25	25	36	35	39	25	32	12	12	12	19	16	18	13	17	
12	19	17	30	38	25	27	25	26	25	25	36	28	12	12	19	17	12	19	17	
8	19	17	12	30	33	33	33	38	26	25	27	36	28	12	19	17	12	19	17	
0	19	17	12	12	12	12	12	30	33	33	38	27	36	28	19	17	12	19	15	
0	19	17	12	12	24	20	20	20	20	21	34	25	25	32	19	17	12	23	18	
9	19	17	12	12	19	16	18	18	13	17	34	27	37	29	19	17	7	1	1	
