21	12	6	8	12	12	31	39	26	32	12	30	38	26	25	25	26	37	29	12	
17	12	12	0	12	12	34	25	25	32	12	12	34	25	37	33	33	29	12	12	
22	7	1	9	12	31	39	25	27	36	35	35	39	26	32	12	12	12	12	12	
12	0	12	12	12	34	25	27	25	25	27	25	26	37	29	12	12	12	12	12	
12	6	3	8	12	30	38	25	26	37	33	38	25	32	12	31	35	28	12	11	
12	12	12	0	12	12	30	33	33	29	12	30	33	29	12	34	26	32	12	2	
20	20	21	6	3	8	12	12	24	20	20	20	20	21	12	30	33	29	12	10	
18	13	17	12	12	0	12	12	19	16	18	18	13	15	20	20	20	20	20	20	
12	19	17	12	7	9	12	12	19	17	12	12	23	18	18	18	18	18	18	18	
12	19	17	12	0	12	12	12	19	17	11	3	3	3	8	12	12	12	12	31	
12	19	15	21	0	12	12	12	19	17	2	12	12	12	6	8	12	12	12	34	
28	23	13	17	0	12	12	12	19	17	2	12	12	12	12	6	3	8	12	30	
36	28	19	17	0	12	12	12	19	17	2	12	12	12	12	12	12	0	12	12	
25	32	19	17	0	12	12	12	19	17	10	4	12	12	12	7	1	9	12	12	
25	32	19	17	6	3	8	12	19	17	12	10	1	1	1	9	12	24	20	20	
26	32	19	17	12	12	0	12	19	15	20	20	20	20	21	12	12	19	16	18	
25	32	19	17	12	12	0	12	23	18	18	18	18	13	17	12	12	19	17	7	
33	29	19	17	7	1	9	12	12	12	12	12	12	19	17	12	12	19	17	0	
20	20	14	17	0	24	20	20	20	20	20	20	20	14	17	12	12	19	17	6	
18	18	18	22	0	19	16	18	18	18	18	18	18	18	22	12	12	19	17	12	
