18	22	2	23	18	18	18	22	6	8	12	12	19	17	30	33	29	12	11	3	
12	12	10	4	12	12	12	12	12	6	3	8	19	15	20	20	21	12	2	12	
12	12	12	10	1	1	4	12	12	12	12	0	23	18	18	13	17	12	10	1	
20	20	20	20	20	21	10	1	1	4	12	0	12	12	12	19	17	12	12	12	
18	18	18	18	13	15	20	20	21	10	1	9	12	12	12	19	17	12	12	11	
35	35	28	12	23	18	18	13	17	12	12	12	12	12	12	19	17	12	11	5	
27	25	36	35	35	28	12	19	17	12	24	20	20	20	20	14	17	11	5	12	
38	25	27	25	25	32	12	19	17	12	19	16	18	18	18	18	22	2	12	12	
30	33	33	38	25	32	12	19	17	12	19	17	12	12	12	12	12	10	1	1	
12	12	12	34	25	32	12	19	17	12	19	17	12	24	20	20	20	20	20	21	
35	35	35	39	25	36	28	19	17	12	19	15	20	14	16	18	18	18	13	15	
27	25	25	27	25	25	32	19	17	12	23	18	18	18	22	7	1	4	23	18	
25	25	25	37	33	33	29	19	17	7	1	4	12	12	7	9	12	10	1	1	
25	27	37	29	12	24	20	14	17	0	12	2	12	12	0	12	12	12	12	12	
38	25	32	12	12	19	16	18	22	0	12	10	4	12	0	12	11	3	8	12	
34	25	32	12	12	19	17	7	1	9	12	12	2	12	6	3	5	12	6	3	
34	27	32	12	12	19	17	0	12	12	12	12	2	12	12	12	24	20	20	20	
30	33	29	12	12	19	17	0	12	12	11	3	5	12	12	12	19	16	18	18	
12	12	12	12	12	19	17	0	12	12	2	12	12	31	35	28	19	17	31	35	
4	12	31	35	28	19	17	6	3	3	5	12	31	39	26	32	19	17	34	27	
