27	36	28	12	10	1	1	9	12	30	33	33	33	38	26	25	25	32	12	10	
25	27	36	28	12	24	20	20	20	20	20	21	12	34	25	37	33	29	12	12	
27	25	25	32	12	19	16	18	18	18	13	17	12	30	33	29	12	12	12	12	
25	25	25	32	12	19	17	11	3	8	19	15	20	20	20	20	21	31	35	35	
38	25	26	32	12	19	17	2	12	0	23	18	18	18	18	13	17	34	26	25	
30	38	25	36	28	19	17	10	1	9	12	12	12	12	12	19	17	34	25	25	
21	30	38	25	32	19	15	20	20	20	20	20	20	21	12	19	17	30	38	26	
17	12	34	26	32	23	18	18	18	18	18	18	13	17	12	19	17	12	34	25	
17	31	39	25	36	35	28	12	12	12	12	12	19	17	12	19	17	31	39	25	
22	34	26	25	25	27	36	35	35	28	12	12	19	17	12	19	17	34	26	25	
12	34	25	37	33	38	27	25	25	36	28	12	19	17	12	19	17	30	33	38	
31	39	27	32	12	30	38	27	25	26	32	12	19	17	12	19	17	12	12	34	
34	25	25	36	28	12	30	33	38	25	36	28	19	17	12	19	17	12	12	34	
30	33	38	27	32	12	12	12	30	38	27	32	19	17	12	19	17	31	35	39	
12	12	34	25	36	35	28	12	12	34	25	32	19	17	12	19	17	34	26	25	
28	12	30	38	26	25	36	35	35	39	25	32	19	15	20	14	17	34	25	25	
32	12	12	34	25	25	27	25	27	25	27	32	23	18	18	18	22	30	38	26	
29	12	12	30	38	27	25	26	25	37	33	29	12	31	35	28	12	12	30	38	
20	20	20	21	30	33	38	25	37	29	12	12	31	39	25	36	35	28	12	30	
18	18	13	17	12	12	34	27	32	12	12	12	34	25	27	25	27	32	24	20	
