10	1	1	9	19	17	12	12	34	25	32	12	12	31	39	27	25	32	19	15	
20	20	20	20	14	17	12	31	39	27	32	12	12	34	27	25	27	32	23	18	
18	18	18	18	18	22	31	39	26	25	36	35	35	39	25	26	25	36	35	35	
28	12	31	35	28	12	34	26	25	27	25	25	27	25	25	25	25	27	25	25	
36	35	39	27	32	12	30	33	33	38	25	26	37	33	38	26	37	33	38	26	
26	25	26	25	36	28	12	12	12	34	26	25	32	12	30	33	29	12	30	33	
38	25	25	25	27	32	12	12	12	34	25	37	29	24	20	20	20	20	20	20	
34	27	25	27	25	32	12	12	12	34	26	32	12	19	16	18	18	18	18	18	
30	33	38	25	37	29	12	12	12	30	33	29	12	19	17	12	12	31	35	35	
12	12	30	33	29	24	20	20	20	20	20	20	20	14	17	31	35	39	27	25	
3	8	12	12	12	19	16	18	18	18	18	18	18	18	22	34	25	26	25	37	
12	6	3	3	8	19	17	12	31	35	28	12	12	31	35	39	26	37	33	29	
20	20	21	12	0	19	17	12	34	27	36	35	35	39	25	27	25	32	12	12	
18	13	17	12	0	19	17	12	34	25	26	25	26	25	27	25	26	32	12	12	
12	19	17	12	0	19	15	21	30	33	33	33	38	25	25	25	25	36	28	12	
12	19	17	12	0	23	13	15	20	20	21	12	34	25	37	33	38	26	32	12	
12	19	17	12	6	8	23	18	18	13	17	12	34	25	32	12	34	25	36	35	
12	19	17	12	12	0	12	12	12	19	17	12	34	27	32	12	34	25	25	25	
20	14	17	12	12	6	3	3	8	19	17	31	39	25	32	12	30	33	33	38	
18	18	22	12	12	12	12	12	0	19	17	34	25	27	36	28	24	20	21	30	
