12	7	9	24	20	20	20	14	17	12	12	0	19	17	12	10	1	9	12	2	
1	9	12	19	16	18	18	18	22	12	12	0	19	17	12	12	12	12	11	5	
20	20	20	14	17	7	1	4	12	12	12	0	19	17	11	3	3	3	5	12	
18	18	18	18	22	0	12	10	1	1	1	9	19	17	2	12	12	24	20	20	
12	12	12	7	1	9	24	20	20	20	21	12	19	17	10	4	12	19	16	18	
7	1	1	9	12	12	19	16	18	13	15	20	14	17	12	2	12	19	17	12	
9	12	12	12	12	12	19	17	12	23	18	18	18	22	11	5	12	19	15	20	
12	31	35	28	12	12	19	17	11	3	3	3	8	12	2	12	12	23	18	18	
12	34	26	36	28	12	19	17	2	12	12	12	0	12	10	1	1	4	12	7	
12	30	38	26	36	28	19	17	2	12	12	12	6	8	12	12	12	10	1	9	
12	12	30	38	27	32	19	17	10	4	12	12	12	0	12	12	12	12	12	12	
12	12	12	30	33	29	19	17	12	10	4	12	12	0	12	12	12	12	31	35	
35	28	12	24	20	20	14	17	12	12	10	1	1	9	12	12	12	31	39	27	
25	32	12	19	16	18	18	22	12	12	24	20	20	20	20	20	21	34	25	37	
33	29	12	19	17	12	31	35	28	12	19	16	18	18	18	13	17	34	25	32	
20	20	20	14	17	12	34	26	36	28	19	17	31	35	28	19	17	30	33	29	
18	18	18	18	22	12	34	25	26	32	19	17	34	25	32	19	17	12	24	20	
3	8	12	12	31	35	39	25	37	29	19	17	34	25	32	19	17	12	19	16	
12	0	12	31	39	27	25	27	32	12	19	17	34	27	32	19	17	12	19	17	
1	9	12	34	25	25	25	25	32	12	19	17	30	33	29	19	17	12	19	17	
