26	36	35	39	25	25	32	12	30	33	38	25	25	37	29	12	6	3	3	5	
25	27	25	25	26	37	29	12	12	12	30	38	25	32	12	12	12	12	12	12	
37	33	33	38	25	32	12	31	35	28	12	34	26	36	28	12	12	12	11	3	
29	12	12	34	26	36	35	39	27	32	12	34	25	26	32	12	12	12	2	12	
20	21	31	39	25	25	26	25	25	36	35	39	25	37	29	12	12	12	10	4	
13	17	34	26	25	27	37	33	38	26	25	27	37	29	12	31	35	28	12	2	
19	17	34	25	37	33	29	12	34	25	25	25	32	12	31	39	26	32	12	10	
19	17	30	33	29	12	12	12	34	25	25	25	36	35	39	27	37	29	12	12	
19	17	12	12	12	12	31	35	39	27	25	27	25	25	25	37	29	24	20	20	
19	17	12	12	12	12	34	25	25	37	33	38	25	27	25	32	24	14	16	18	
19	17	12	12	12	31	39	25	26	32	12	30	38	25	37	29	19	16	22	12	
19	17	31	35	35	39	25	27	25	36	28	12	34	25	32	12	19	17	31	35	
19	17	34	26	25	27	25	25	25	26	36	35	39	27	36	28	19	17	34	27	
19	17	30	38	27	37	33	33	33	38	27	25	27	25	26	32	19	17	30	33	
19	17	12	34	25	32	12	12	12	30	33	38	25	27	25	32	19	17	12	12	
14	17	31	39	26	32	12	12	12	12	12	34	27	25	37	29	19	17	11	3	
18	22	34	25	25	36	35	35	35	28	12	30	38	26	32	12	19	17	2	12	
28	12	30	38	25	27	25	25	26	36	28	12	34	25	32	12	19	17	2	12	
32	12	12	30	33	33	38	26	25	26	36	35	39	26	32	12	19	17	2	12	
32	12	12	12	12	12	30	38	25	25	25	25	25	25	32	12	19	17	2	12	
