30	33	38	26	36	28	12	19	17	7	9	12	12	12	19	17	0	12	10	1	
12	12	34	25	26	36	28	19	17	0	12	11	3	8	19	17	6	8	12	12	
35	35	39	25	25	27	32	19	17	6	3	5	12	0	19	17	12	0	12	11	
27	25	26	25	25	25	32	19	15	20	21	12	12	0	19	17	7	9	12	2	
38	25	37	33	38	26	32	23	18	13	17	7	1	9	19	17	0	12	11	5	
30	33	29	12	30	33	29	12	12	19	17	0	24	20	14	17	6	3	5	12	
20	20	20	20	20	20	20	20	20	14	17	0	19	16	18	22	12	12	12	12	
18	18	18	18	18	18	18	18	18	18	22	0	19	17	7	1	4	12	12	12	
7	1	4	12	12	12	12	12	7	1	1	9	19	17	0	12	10	4	24	20	
9	12	2	12	7	1	4	12	0	24	20	20	14	17	6	8	12	2	19	16	
12	12	10	1	9	12	10	1	9	19	16	18	18	22	12	0	12	2	19	17	
20	20	20	20	20	20	20	20	20	14	17	12	12	12	12	0	12	2	19	17	
18	18	18	18	18	18	18	18	18	18	22	12	12	12	12	6	3	5	19	17	
12	12	12	12	12	7	1	1	1	1	1	1	1	1	4	12	12	12	19	17	
12	12	12	12	7	9	24	20	20	20	20	20	21	12	10	1	1	4	19	17	
20	21	12	7	9	12	19	16	18	18	18	13	17	12	12	12	12	2	19	15	
13	17	7	9	24	20	14	17	31	35	28	19	17	12	12	12	12	2	23	18	
19	17	0	12	19	16	18	22	34	27	32	19	17	12	12	12	12	2	12	7	
14	17	6	8	19	17	12	31	39	25	32	19	15	20	20	20	21	2	12	0	
18	22	12	0	19	17	12	34	27	37	29	23	18	18	18	13	17	10	1	9	
