10	4	12	6	3	5	12	6	3	5	12	6	3	5	12	12	19	17	11	3	
12	2	12	12	12	24	20	20	20	20	20	20	20	20	20	20	14	17	2	24	
3	5	12	12	12	19	16	18	18	18	18	18	18	18	18	18	18	22	2	19	
12	24	20	20	20	14	17	31	35	28	12	12	12	11	3	3	3	3	5	19	
8	19	16	18	18	18	22	34	27	32	12	12	11	5	12	12	12	12	12	19	
0	19	17	12	12	12	12	30	33	29	12	12	2	12	12	12	7	1	4	23	
9	19	15	20	21	12	12	12	12	12	12	12	2	12	12	12	0	12	10	1	
12	23	18	13	15	20	21	12	31	35	28	12	10	1	1	1	9	24	20	20	
35	35	28	23	18	13	17	12	34	25	32	24	20	20	20	21	12	19	16	18	
25	27	36	28	12	19	17	12	34	27	32	19	16	18	13	17	12	19	17	11	
38	25	25	32	12	19	17	12	30	33	29	19	17	12	19	17	12	19	17	2	
34	26	25	32	12	19	15	20	21	12	12	19	17	12	19	17	12	19	17	10	
34	25	25	32	12	23	18	13	17	12	12	19	17	12	19	17	12	19	17	12	
39	25	25	36	35	35	28	19	17	12	12	19	17	12	19	17	12	19	15	20	
27	25	27	25	25	25	32	19	17	12	12	19	17	12	19	17	12	23	18	18	
25	27	25	26	25	37	29	19	17	12	12	19	17	12	19	17	12	12	12	12	
38	25	26	37	33	29	12	19	17	12	12	19	17	12	19	15	20	20	20	20	
30	38	25	32	12	24	20	14	17	12	12	19	17	12	23	18	18	18	18	18	
12	34	26	32	12	19	16	18	22	12	12	19	17	11	3	8	12	12	7	1	
12	34	25	36	28	19	17	11	3	8	12	19	17	2	12	0	12	7	9	12	
