4	12	7	9	12	34	27	25	27	32	12	19	17	34	25	32	12	34	26	32	
10	1	9	12	31	39	25	37	33	29	24	14	17	34	27	32	12	30	33	29	
20	20	20	21	34	26	25	32	12	12	19	16	22	34	25	32	24	20	20	20	
18	18	13	17	34	25	37	29	12	12	19	17	12	30	33	29	19	16	18	18	
1	4	19	17	30	33	29	12	12	12	19	15	20	20	20	20	14	17	12	12	
12	2	19	17	12	12	12	12	12	12	23	18	18	18	18	18	18	22	12	12	
11	5	19	17	11	3	8	12	12	12	12	12	12	12	12	12	12	12	12	12	
2	12	19	17	2	12	0	12	24	20	20	20	20	20	20	20	20	20	20	20	
10	4	19	17	10	1	9	12	19	16	18	18	18	18	18	18	18	18	18	18	
12	2	19	15	20	20	20	20	14	17	12	11	3	3	3	3	3	8	12	12	
3	5	23	18	18	18	18	18	18	22	11	5	12	12	12	12	12	6	3	8	
12	12	12	12	12	12	12	12	11	3	5	12	12	31	35	35	28	12	12	0	
20	20	20	20	21	12	12	11	5	12	12	31	35	39	25	25	32	12	12	6	
18	18	18	13	17	12	12	2	12	31	35	39	25	26	25	26	36	35	28	12	
12	12	12	19	17	12	11	5	12	34	26	25	37	33	33	38	26	25	32	12	
20	20	20	14	17	11	5	12	12	34	25	37	29	12	12	30	33	33	29	12	
18	18	18	18	22	2	12	31	35	39	27	32	12	12	12	12	12	12	12	11	
12	12	12	12	11	5	12	34	25	27	25	36	35	28	12	11	3	8	12	2	
12	12	12	12	2	12	12	30	33	33	38	26	25	32	12	2	12	6	3	5	
12	24	20	21	10	4	12	24	20	21	30	33	33	29	12	10	4	24	20	21	
