25	32	24	20	20	20	20	14	17	6	3	8	19	17	31	39	25	32	23	18	
26	32	19	16	18	18	18	18	22	12	12	0	19	17	34	25	25	36	28	12	
33	29	19	17	12	12	12	7	1	4	12	0	19	17	30	33	38	27	36	28	
12	12	19	15	20	20	21	0	12	10	1	9	19	15	20	21	34	25	25	32	
12	12	23	18	18	13	17	0	12	12	12	12	23	18	13	17	34	25	25	32	
28	12	7	1	4	19	17	6	3	3	3	3	8	12	19	17	30	33	33	29	
32	12	0	12	2	19	15	20	20	20	20	21	0	12	19	15	20	20	20	20	
32	12	6	3	5	23	18	18	18	18	13	17	0	12	23	18	18	18	18	18	
32	12	12	12	12	12	11	3	8	12	19	17	6	3	3	3	3	3	3	3	
29	12	12	12	11	3	5	12	0	12	19	15	20	20	20	20	20	20	20	21	
12	12	12	12	2	12	12	7	9	12	23	18	18	18	18	18	18	18	13	17	
11	3	3	3	5	12	12	0	12	31	35	28	12	12	12	12	12	12	19	17	
2	12	12	12	12	12	12	0	12	34	25	32	24	20	20	20	21	12	19	17	
10	1	4	12	12	12	7	9	12	34	27	32	19	16	18	13	17	12	19	17	
12	12	2	12	7	1	9	12	12	30	33	29	19	17	12	19	15	20	14	17	
28	12	10	1	9	12	12	12	12	24	20	20	14	17	12	23	18	18	18	22	
32	12	12	24	20	20	20	20	20	14	16	18	18	22	12	12	31	35	35	35	
36	35	28	19	16	18	18	18	18	18	22	31	35	28	12	12	34	25	26	25	
26	25	32	19	17	31	35	35	35	35	35	39	25	32	12	12	34	26	37	33	
38	25	32	19	17	34	27	25	27	25	25	25	27	36	35	35	39	25	32	12	
