17	12	7	1	1	9	12	12	19	17	12	30	33	33	33	29	19	17	2	12	
17	7	9	24	20	20	20	20	14	17	12	12	12	12	12	12	19	17	2	12	
22	0	24	14	16	18	18	18	18	22	11	3	8	12	12	12	19	17	2	12	
12	0	19	16	22	12	12	11	3	3	5	12	6	8	12	12	19	17	10	1	
12	0	19	17	12	12	12	2	12	12	12	12	12	0	12	12	19	15	20	20	
1	9	19	17	12	12	12	10	1	1	1	4	12	6	8	12	23	18	18	18	
12	12	19	15	20	20	20	20	20	20	21	10	4	12	6	3	8	12	12	12	
12	12	23	18	18	18	18	18	18	13	17	12	10	4	12	12	0	12	12	24	
31	35	28	12	31	35	35	35	28	19	17	12	12	2	12	12	6	3	8	19	
34	25	32	12	34	25	26	25	32	19	17	12	12	10	1	4	12	12	0	23	
30	33	29	12	30	33	33	33	29	19	17	12	12	12	12	10	4	12	0	12	
20	20	20	20	21	12	12	24	20	14	17	11	3	3	8	12	2	12	6	3	
18	18	18	13	17	12	12	19	16	18	22	2	12	12	0	12	2	12	12	12	
12	12	12	19	15	20	20	14	17	11	3	5	12	12	0	12	10	1	1	1	
11	3	8	23	18	18	18	18	22	2	12	12	12	7	9	24	20	20	20	20	
2	12	6	3	8	12	11	3	3	5	12	7	1	9	12	19	16	18	18	18	
5	12	12	12	6	3	5	12	12	12	7	9	12	12	24	14	17	31	35	28	
20	20	20	20	20	20	21	12	12	12	0	12	12	12	19	16	22	34	27	32	
18	18	18	18	18	13	17	12	12	12	6	3	8	12	19	17	31	39	25	36	
1	1	4	12	12	19	17	11	3	8	12	12	0	12	19	17	34	27	25	25	
