29	12	2	12	12	12	2	12	12	0	19	17	12	12	7	9	12	12	6	8	
20	21	2	12	12	12	2	12	7	9	19	17	7	1	9	12	12	12	12	6	
13	17	2	12	12	12	10	1	9	12	19	17	0	12	12	11	3	3	8	12	
19	17	10	1	1	4	12	12	12	12	19	17	6	3	3	5	12	12	6	3	
19	17	12	12	12	10	4	12	12	12	19	15	20	20	20	20	20	20	20	20	
14	17	11	3	8	12	2	12	12	12	23	18	18	18	18	18	18	18	18	18	
18	22	2	12	6	3	5	12	7	1	4	12	12	12	12	12	12	31	35	28	
12	11	5	12	12	12	12	7	9	12	2	24	20	20	20	20	21	34	26	32	
12	2	12	12	12	12	12	0	12	11	5	19	16	18	18	13	17	30	33	29	
12	10	4	12	12	12	7	9	12	2	12	19	17	12	12	19	17	12	24	20	
20	21	10	4	12	7	9	12	12	10	4	19	17	12	12	19	17	12	19	16	
13	17	12	10	1	9	12	12	12	12	2	19	17	12	12	19	17	12	19	17	
19	15	21	12	12	12	12	12	12	12	2	19	17	12	12	19	17	12	19	17	
23	13	17	12	12	11	3	8	12	11	5	19	17	12	12	19	17	12	19	17	
4	19	17	12	11	5	12	0	12	2	12	19	17	12	12	19	15	20	14	17	
2	19	17	12	2	12	12	6	3	5	12	19	17	12	12	23	18	18	18	22	
5	19	17	12	10	1	4	12	12	12	12	19	17	11	3	8	12	11	3	3	
12	19	15	20	20	21	10	4	24	20	20	14	17	2	12	0	12	2	24	20	
12	23	18	18	13	17	12	2	19	16	18	18	22	2	12	0	12	2	19	16	
1	1	4	12	19	17	11	5	19	17	11	3	3	5	12	6	3	5	19	17	
